gss_code,year,pt_tot_all_races_v,pt_tot_forgn_v,pt_tot_hisp_v,pt_tot_indian_v,pt_tot_asian_v,pt_tot_black_v,pt_tot_pacific_v,pt_tot_white_v,pt_tot_multi_non_hisp_v,pt_tot_asian_pi_98_v,pt_tot_other_98_v,pt_tot_unknown_v,pt_men_all_races_v,pt_men_forgn_v,pt_men_hisp_v,pt_men_indian_v,pt_men_asian_v,pt_men_black_v,pt_men_pacific_v,pt_men_white_v,pt_men_multi_non_hisp_v,pt_men_asian_pi_98_v,pt_men_other_98_v,pt_men_unknown_v,pt_wmen_all_races_v,pt_wmen_forgn_v,pt_wmen_hisp_v,pt_wmen_indian_v,pt_wmen_asian_v,pt_wmen_black_v,pt_wmen_pacific_v,pt_wmen_white_v,pt_wmen_multi_non_hisp_v,pt_wmen_asian_pi_98_v,pt_wmen_other_98_v,pt_wmen_unknown_v,ft_tot_all_races_v,ft_tot_forgn_v,ft_tot_hisp_v,ft_tot_indian_v,ft_tot_asian_v,ft_tot_black_v,ft_tot_pacific_v,ft_tot_white_v,ft_tot_multi_non_hisp_v,ft_tot_asian_pi_98_v,ft_tot_other_98_v,ft_tot_unknown_v,ft_men_all_races_v,ft_men_forgn_v,ft_men_hisp_v,ft_men_indian_v,ft_men_asian_v,ft_men_black_v,ft_men_pacific_v,ft_men_white_v,ft_men_multi_non_hisp_v,ft_men_asian_pi_98_v,ft_men_other_98_v,ft_men_unknown_v,ft_wmen_all_races_v,ft_wmen_forgn_v,ft_wmen_hisp_v,ft_wmen_indian_v,ft_wmen_asian_v,ft_wmen_black_v,ft_wmen_pacific_v,ft_wmen_white_v,ft_wmen_multi_non_hisp_v,ft_wmen_asian_pi_98_v,ft_wmen_other_98_v,ft_wmen_unknown_v,ft_frst_tot_all_races_v,ft_frst_tot_forgn_v,ft_frst_tot_hisp_v,ft_frst_tot_indian_v,ft_frst_tot_asian_v,ft_frst_tot_black_v,ft_frst_tot_pacific_v,ft_frst_tot_white_v,ft_frst_tot_multi_non_hisp_v,ft_frst_tot_unknown_v,ft_frst_men_all_races_v,ft_frst_men_forgn_v,ft_frst_men_hisp_v,ft_frst_men_indian_v,ft_frst_men_asian_v,ft_frst_men_black_v,ft_frst_men_pacific_v,ft_frst_men_white_v,ft_frst_men_multi_non_hisp_v,ft_frst_men_unknown_v,ft_frst_wmen_all_races_v,ft_frst_wmen_forgn_v,ft_frst_wmen_hisp_v,ft_frst_wmen_indian_v,ft_frst_wmen_asian_v,ft_frst_wmen_black_v,ft_frst_wmen_pacific_v,ft_frst_wmen_white_v,ft_frst_wmen_multi_non_hisp_v,ft_frst_wmen_unknown_v,pt_men_multi_v,pt_men_unk_v,pt_wmen_multi_v,pt_wmen_unk_v,pt_tot_multi_v,pt_tot_unk_v,ft_men_multi_v,ft_men_unk_v,ft_wmen_multi_v,ft_wmen_unk_v,ft_tot_multi_v,ft_tot_unk_v,ft_frst_tot_multi_v,ft_frst_tot_unk_v,ft_frst_wmen_multi_v,ft_frst_wmen_unk_v,ft_frst_men_multi_v,ft_frst_men_unk_v,ma_pt_men_black_v,ma_pt_men_indian_v,ma_pt_men_asian_v,ma_pt_men_pacific_v,ma_pt_men_white_v,ma_pt_men_hisp_v,ma_pt_men_multi_v,ma_pt_men_unk_v,ma_pt_men_forgn_v,ma_pt_men_all_races_v,ma_pt_wmen_black_v,ma_pt_wmen_indian_v,ma_pt_wmen_asian_v,ma_pt_wmen_pacific_v,ma_pt_wmen_white_v,ma_pt_wmen_hisp_v,ma_pt_wmen_multi_v,ma_pt_wmen_unk_v,ma_pt_wmen_forgn_v,ma_pt_wmen_all_races_v,ma_pt_tot_black_v,ma_pt_tot_indian_v,ma_pt_tot_asian_v,ma_pt_tot_pacific_v,ma_pt_tot_white_v,ma_pt_tot_hisp_v,ma_pt_tot_multi_v,ma_pt_tot_unk_v,ma_pt_tot_forgn_v,ma_pt_tot_all_races_v,ma_ft_men_black_v,ma_ft_men_indian_v,ma_ft_men_asian_v,ma_ft_men_pacific_v,ma_ft_men_white_v,ma_ft_men_hisp_v,ma_ft_men_multi_v,ma_ft_men_unk_v,ma_ft_men_forgn_v,ma_ft_men_all_races_v,ma_ft_wmen_black_v,ma_ft_wmen_indian_v,ma_ft_wmen_asian_v,ma_ft_wmen_pacific_v,ma_ft_wmen_white_v,ma_ft_wmen_hisp_v,ma_ft_wmen_multi_v,ma_ft_wmen_unk_v,ma_ft_wmen_forgn_v,ma_ft_wmen_all_races_v,ma_ft_tot_black_v,ma_ft_tot_indian_v,ma_ft_tot_asian_v,ma_ft_tot_pacific_v,ma_ft_tot_white_v,ma_ft_tot_hisp_v,ma_ft_tot_multi_v,ma_ft_tot_unk_v,ma_ft_tot_forgn_v,ma_ft_tot_all_races_v,ma_ft_frst_tot_black_v,ma_ft_frst_tot_indian_v,ma_ft_frst_tot_asian_v,ma_ft_frst_tot_pacific_v,ma_ft_frst_tot_white_v,ma_ft_frst_tot_hisp_v,ma_ft_frst_tot_multi_v,ma_ft_frst_tot_unk_v,ma_ft_frst_tot_forgn_v,ma_ft_frst_tot_all_races_v,ma_ft_frst_wmen_black_v,ma_ft_frst_wmen_indian_v,ma_ft_frst_wmen_asian_v,ma_ft_frst_wmen_pacific_v,ma_ft_frst_wmen_white_v,ma_ft_frst_wmen_hisp_v,ma_ft_frst_wmen_multi_v,ma_ft_frst_wmen_unk_v,ma_ft_frst_wmen_forgn_v,ma_ft_frst_wmen_all_races_v,ma_ft_frst_men_black_v,ma_ft_frst_men_indian_v,ma_ft_frst_men_asian_v,ma_ft_frst_men_pacific_v,ma_ft_frst_men_white_v,ma_ft_frst_men_hisp_v,ma_ft_frst_men_multi_v,ma_ft_frst_men_unk_v,ma_ft_frst_men_forgn_v,ma_ft_frst_men_all_races_v,dr_pt_men_black_v,dr_pt_men_indian_v,dr_pt_men_asian_v,dr_pt_men_pacific_v,dr_pt_men_white_v,dr_pt_men_hisp_v,dr_pt_men_multi_v,dr_pt_men_unk_v,dr_pt_men_forgn_v,dr_pt_men_all_races_v,dr_pt_wmen_black_v,dr_pt_wmen_indian_v,dr_pt_wmen_asian_v,dr_pt_wmen_pacific_v,dr_pt_wmen_white_v,dr_pt_wmen_hisp_v,dr_pt_wmen_multi_v,dr_pt_wmen_unk_v,dr_pt_wmen_forgn_v,dr_pt_wmen_all_races_v,dr_pt_tot_black_v,dr_pt_tot_indian_v,dr_pt_tot_asian_v,dr_pt_tot_pacific_v,dr_pt_tot_white_v,dr_pt_tot_hisp_v,dr_pt_tot_multi_v,dr_pt_tot_unk_v,dr_pt_tot_forgn_v,dr_pt_tot_all_races_v,dr_ft_men_black_v,dr_ft_men_indian_v,dr_ft_men_asian_v,dr_ft_men_pacific_v,dr_ft_men_white_v,dr_ft_men_hisp_v,dr_ft_men_multi_v,dr_ft_men_unk_v,dr_ft_men_forgn_v,dr_ft_men_all_races_v,dr_ft_wmen_black_v,dr_ft_wmen_indian_v,dr_ft_wmen_asian_v,dr_ft_wmen_pacific_v,dr_ft_wmen_white_v,dr_ft_wmen_hisp_v,dr_ft_wmen_multi_v,dr_ft_wmen_unk_v,dr_ft_wmen_forgn_v,dr_ft_wmen_all_races_v,dr_ft_tot_black_v,dr_ft_tot_indian_v,dr_ft_tot_asian_v,dr_ft_tot_pacific_v,dr_ft_tot_white_v,dr_ft_tot_hisp_v,dr_ft_tot_multi_v,dr_ft_tot_unk_v,dr_ft_tot_forgn_v,dr_ft_tot_all_races_v,dr_ft_frst_tot_black_v,dr_ft_frst_tot_indian_v,dr_ft_frst_tot_asian_v,dr_ft_frst_tot_pacific_v,dr_ft_frst_tot_white_v,dr_ft_frst_tot_hisp_v,dr_ft_frst_tot_multi_v,dr_ft_frst_tot_unk_v,dr_ft_frst_tot_forgn_v,dr_ft_frst_tot_all_races_v,dr_ft_frst_wmen_black_v,dr_ft_frst_wmen_indian_v,dr_ft_frst_wmen_asian_v,dr_ft_frst_wmen_pacific_v,dr_ft_frst_wmen_white_v,dr_ft_frst_wmen_hisp_v,dr_ft_frst_wmen_multi_v,dr_ft_frst_wmen_unk_v,dr_ft_frst_wmen_forgn_v,dr_ft_frst_wmen_all_races_v,dr_ft_frst_men_black_v,dr_ft_frst_men_indian_v,dr_ft_frst_men_asian_v,dr_ft_frst_men_pacific_v,dr_ft_frst_men_white_v,dr_ft_frst_men_hisp_v,dr_ft_frst_men_multi_v,dr_ft_frst_men_unk_v,dr_ft_frst_men_forgn_v,dr_ft_frst_men_all_races_v,n_institutions,pct_women_all_grad,pct_women_masters,pct_women_doctoral,pct_women_first_time,field_label
106,2016,11904,5471,644,19,1168,393,9,3578,146.0,0.0,0.0,476.0,9582,4029,553,16,941,330,9,3166,123.0,0.0,0.0,415.0,2322,1442,91,3,227,63,0,412,23.0,0.0,0.0,61.0,38158,30400,713,16,1531,413,10,4435,180.0,0.0,0.0,460.0,29600,23025,617,13,1207,332,10,3874,150.0,0.0,0.0,372.0,8558,7375,96,3,324,81,0,561,30.0,0.0,0.0,88.0,12226,9965,204,4,475,134,5,1249,62.0,128.0,9238,7302,189,3,372,109,5,1104,48.0,106.0,2988,2663,15,1,103,25,0,145,14.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263,22.4,,,24.4,Computer science
106,2019,11328,3762,892,27,1233,472,7,4291,0.0,0.0,0.0,0.0,9179,2762,774,20,966,390,6,3725,0.0,0.0,0.0,0.0,2149,1000,118,7,267,82,1,566,0.0,0.0,0.0,0.0,35426,26343,907,13,2003,421,5,4899,0.0,0.0,0.0,0.0,27254,19888,767,11,1491,314,5,4141,0.0,0.0,0.0,0.0,8172,6455,140,2,512,107,0,758,0.0,0.0,0.0,0.0,11632,8593,291,5,782,134,2,1572,0.0,0.0,8820,6377,250,3,581,100,2,1320,0.0,0.0,2812,2216,41,2,201,34,0,252,0.0,0.0,174.0,362.0,39.0,69.0,213.0,431.0,235.0,402.0,73.0,125.0,308.0,527.0,107.0,146.0,27.0,39.0,80.0,107.0,310.0,19.0,815.0,6.0,3100.0,691.0,154.0,298.0,1840.0,7233.0,68.0,6.0,237.0,1.0,503.0,108.0,35.0,59.0,789.0,1806.0,378.0,25.0,1052.0,7.0,3603.0,799.0,189.0,357.0,2629.0,9039.0,180.0,7.0,877.0,4.0,2061.0,470.0,132.0,190.0,10290.0,14211.0,48.0,2.0,300.0,0.0,367.0,91.0,41.0,63.0,4015.0,4927.0,228.0,9.0,1177.0,4.0,2428.0,561.0,173.0,253.0,14305.0,19138.0,98.0,4.0,622.0,2.0,1089.0,213.0,77.0,107.0,6589.0,8801.0,20.0,2.0,155.0,0.0,163.0,28.0,18.0,30.0,1759.0,2175.0,78.0,2.0,467.0,2.0,926.0,185.0,59.0,77.0,4830.0,6626.0,80.0,1.0,151.0,0.0,625.0,83.0,20.0,64.0,922.0,1946.0,14.0,1.0,30.0,0.0,63.0,10.0,4.0,10.0,211.0,343.0,94.0,2.0,181.0,0.0,688.0,93.0,24.0,74.0,1133.0,2289.0,134.0,4.0,614.0,1.0,2080.0,297.0,103.0,212.0,9598.0,13043.0,59.0,0.0,212.0,0.0,391.0,49.0,32.0,62.0,2440.0,3245.0,193.0,4.0,826.0,1.0,2471.0,346.0,135.0,274.0,12038.0,16288.0,36.0,1.0,160.0,0.0,483.0,78.0,30.0,39.0,2004.0,2831.0,14.0,0.0,46.0,0.0,89.0,13.0,9.0,9.0,457.0,637.0,22.0,1.0,114.0,0.0,394.0,65.0,21.0,30.0,1547.0,2194.0,273,23.1,25.7,19.9,24.2,Computer science
106,2020,9276,3198,762,16,959,370,2,3447,0.0,0.0,0.0,0.0,7595,2425,648,9,746,318,2,3015,0.0,0.0,0.0,0.0,1681,773,114,7,213,52,0,432,0.0,0.0,0.0,0.0,22164,15363,683,7,1421,320,2,3764,0.0,0.0,0.0,0.0,17500,11927,583,6,1111,246,2,3157,0.0,0.0,0.0,0.0,4664,3436,100,1,310,74,0,607,0.0,0.0,0.0,0.0,4745,2540,241,4,529,100,1,1132,0.0,0.0,3770,1976,205,3,419,76,1,940,0.0,0.0,975,564,36,1,110,24,0,192,0.0,0.0,160.0,272.0,36.0,54.0,196.0,326.0,178.0,290.0,65.0,71.0,243.0,361.0,88.0,110.0,26.0,22.0,62.0,88.0,255.0,8.0,636.0,2.0,2483.0,557.0,143.0,224.0,1505.0,5813.0,40.0,7.0,185.0,0.0,380.0,103.0,33.0,38.0,559.0,1345.0,295.0,15.0,821.0,2.0,2863.0,660.0,176.0,262.0,2064.0,7158.0,129.0,4.0,606.0,1.0,1516.0,332.0,100.0,134.0,4621.0,7443.0,32.0,1.0,150.0,0.0,279.0,56.0,34.0,30.0,1563.0,2145.0,161.0,5.0,756.0,1.0,1795.0,388.0,134.0,164.0,6184.0,9588.0,71.0,3.0,403.0,0.0,800.0,182.0,66.0,83.0,1539.0,3147.0,15.0,1.0,77.0,0.0,118.0,24.0,16.0,19.0,348.0,618.0,56.0,2.0,326.0,0.0,682.0,158.0,50.0,64.0,1191.0,2529.0,63.0,1.0,110.0,0.0,532.0,91.0,17.0,48.0,920.0,1782.0,12.0,0.0,28.0,0.0,52.0,11.0,3.0,16.0,214.0,336.0,75.0,1.0,138.0,0.0,584.0,102.0,20.0,64.0,1134.0,2118.0,117.0,2.0,505.0,1.0,1641.0,251.0,78.0,156.0,7306.0,10057.0,42.0,0.0,160.0,0.0,328.0,44.0,31.0,41.0,1873.0,2519.0,159.0,2.0,665.0,1.0,1969.0,295.0,109.0,197.0,9179.0,12576.0,29.0,1.0,126.0,1.0,332.0,59.0,22.0,27.0,1001.0,1598.0,9.0,0.0,33.0,0.0,74.0,12.0,10.0,3.0,216.0,357.0,20.0,1.0,93.0,1.0,258.0,47.0,12.0,24.0,785.0,1241.0,249,21.0,22.4,20.0,20.5,Computer science
106,2021,8446,2270,875,14,1017,344,4,3442,0.0,0.0,0.0,0.0,6909,1723,736,12,782,289,4,2966,0.0,0.0,0.0,0.0,1537,547,139,2,235,55,0,476,0.0,0.0,0.0,0.0,24187,16957,800,26,1606,366,3,3821,0.0,0.0,0.0,0.0,18820,12999,658,10,1199,282,3,3226,0.0,0.0,0.0,0.0,5367,3958,142,16,407,84,0,595,0.0,0.0,0.0,0.0,8162,5832,297,16,631,123,0,1088,0.0,0.0,6260,4380,240,7,469,94,0,944,0.0,0.0,1902,1452,57,9,162,29,0,144,0.0,0.0,155.0,242.0,39.0,44.0,194.0,286.0,215.0,228.0,85.0,80.0,300.0,308.0,96.0,79.0,27.0,22.0,69.0,57.0,243.0,11.0,672.0,4.0,2471.0,657.0,139.0,194.0,896.0,5287.0,44.0,1.0,208.0,0.0,419.0,124.0,37.0,31.0,336.0,1200.0,287.0,12.0,880.0,4.0,2890.0,781.0,176.0,225.0,1232.0,6487.0,147.0,7.0,666.0,2.0,1576.0,383.0,121.0,95.0,5726.0,8723.0,33.0,16.0,240.0,0.0,236.0,83.0,41.0,31.0,1976.0,2656.0,180.0,23.0,906.0,2.0,1812.0,466.0,162.0,126.0,7702.0,11379.0,89.0,14.0,507.0,0.0,798.0,217.0,71.0,63.0,4446.0,6205.0,19.0,9.0,135.0,0.0,93.0,43.0,18.0,17.0,1134.0,1468.0,70.0,5.0,372.0,0.0,705.0,174.0,53.0,46.0,3312.0,4737.0,46.0,1.0,110.0,0.0,495.0,79.0,16.0,48.0,827.0,1622.0,11.0,1.0,27.0,0.0,57.0,15.0,2.0,13.0,211.0,337.0,57.0,2.0,137.0,0.0,552.0,94.0,18.0,61.0,1038.0,1959.0,135.0,3.0,533.0,1.0,1650.0,275.0,94.0,133.0,7273.0,10097.0,51.0,0.0,167.0,0.0,359.0,59.0,44.0,49.0,1982.0,2711.0,186.0,3.0,700.0,1.0,2009.0,334.0,138.0,182.0,9255.0,12808.0,34.0,2.0,124.0,0.0,290.0,80.0,25.0,16.0,1386.0,1957.0,10.0,0.0,27.0,0.0,51.0,14.0,9.0,5.0,318.0,434.0,24.0,2.0,97.0,0.0,239.0,66.0,16.0,11.0,1068.0,1523.0,249,22.2,23.3,21.2,23.3,Computer science
106,2022,8736,2602,895,13,1012,347,7,3348,0.0,0.0,0.0,0.0,7163,1978,768,9,789,293,6,2902,0.0,0.0,0.0,0.0,1573,624,127,4,223,54,1,446,0.0,0.0,0.0,0.0,25801,18601,775,108,1631,391,2,3629,0.0,0.0,0.0,0.0,19968,14279,634,14,1204,291,2,3034,0.0,0.0,0.0,0.0,5833,4322,141,94,427,100,0,595,0.0,0.0,0.0,0.0,8036,5785,229,79,569,112,1,1046,0.0,0.0,6117,4374,186,3,428,85,1,868,0.0,0.0,1919,1411,43,76,141,27,0,178,0.0,0.0,177.0,241.0,36.0,58.0,213.0,299.0,252.0,258.0,90.0,64.0,342.0,322.0,119.0,96.0,31.0,12.0,88.0,84.0,246.0,8.0,687.0,6.0,2399.0,670.0,160.0,191.0,1161.0,5528.0,43.0,4.0,191.0,1.0,390.0,113.0,32.0,40.0,432.0,1246.0,289.0,12.0,878.0,7.0,2789.0,783.0,192.0,231.0,1593.0,6774.0,148.0,8.0,648.0,1.0,1393.0,376.0,131.0,112.0,7063.0,9880.0,41.0,94.0,241.0,0.0,227.0,74.0,37.0,22.0,2367.0,3103.0,189.0,102.0,889.0,1.0,1620.0,450.0,168.0,134.0,9430.0,12983.0,82.0,77.0,448.0,1.0,743.0,179.0,77.0,65.0,4343.0,6015.0,16.0,76.0,111.0,0.0,106.0,30.0,17.0,8.0,1096.0,1460.0,66.0,1.0,337.0,1.0,637.0,149.0,60.0,57.0,3247.0,4555.0,47.0,1.0,102.0,0.0,503.0,98.0,17.0,50.0,817.0,1635.0,11.0,0.0,32.0,0.0,56.0,14.0,4.0,18.0,192.0,327.0,58.0,1.0,134.0,0.0,559.0,112.0,21.0,68.0,1009.0,1962.0,143.0,6.0,556.0,1.0,1641.0,258.0,121.0,146.0,7216.0,10088.0,59.0,0.0,186.0,0.0,368.0,67.0,53.0,42.0,1955.0,2730.0,202.0,6.0,742.0,1.0,2009.0,325.0,174.0,188.0,9171.0,12818.0,30.0,2.0,121.0,0.0,303.0,50.0,42.0,31.0,1442.0,2021.0,11.0,0.0,30.0,0.0,72.0,13.0,14.0,4.0,315.0,459.0,19.0,2.0,91.0,0.0,231.0,37.0,28.0,27.0,1127.0,1562.0,247,22.6,23.9,21.3,23.9,Computer science
106,2023,8289,2295,824,16,983,390,9,3271,0.0,0.0,0.0,0.0,6786,1758,702,11,759,328,8,2808,0.0,0.0,0.0,0.0,1503,537,122,5,224,62,1,463,0.0,0.0,0.0,0.0,24699,17541,785,9,1719,421,4,3489,0.0,0.0,0.0,0.0,19135,13387,641,6,1305,312,2,2929,0.0,0.0,0.0,0.0,5564,4154,144,3,414,109,2,560,0.0,0.0,0.0,0.0,7728,5447,255,4,633,164,1,1000,0.0,0.0,5929,4099,207,1,491,118,0,838,0.0,0.0,1799,1348,48,3,142,46,1,162,0.0,0.0,176.0,236.0,45.0,44.0,221.0,280.0,280.0,273.0,97.0,81.0,377.0,354.0,119.0,105.0,22.0,27.0,97.0,78.0,279.0,10.0,651.0,7.0,2331.0,622.0,163.0,203.0,1017.0,5283.0,52.0,5.0,193.0,1.0,406.0,106.0,41.0,31.0,347.0,1182.0,331.0,15.0,844.0,8.0,2737.0,728.0,204.0,234.0,1364.0,6465.0,169.0,2.0,726.0,0.0,1340.0,370.0,153.0,108.0,6121.0,8989.0,51.0,3.0,223.0,2.0,213.0,75.0,42.0,27.0,2125.0,2761.0,220.0,5.0,949.0,2.0,1553.0,445.0,195.0,135.0,8246.0,11750.0,126.0,3.0,508.0,1.0,727.0,202.0,89.0,77.0,3831.0,5564.0,36.0,3.0,115.0,1.0,103.0,35.0,16.0,17.0,960.0,1286.0,90.0,0.0,393.0,0.0,624.0,167.0,73.0,60.0,2871.0,4278.0,49.0,1.0,108.0,1.0,477.0,80.0,13.0,33.0,741.0,1503.0,10.0,0.0,31.0,0.0,57.0,16.0,4.0,13.0,190.0,321.0,59.0,1.0,139.0,1.0,534.0,96.0,17.0,46.0,931.0,1824.0,143.0,4.0,579.0,2.0,1589.0,271.0,127.0,165.0,7266.0,10146.0,58.0,0.0,191.0,0.0,347.0,69.0,55.0,54.0,2029.0,2803.0,201.0,4.0,770.0,2.0,1936.0,340.0,182.0,219.0,9295.0,12949.0,38.0,1.0,125.0,0.0,273.0,53.0,30.0,28.0,1616.0,2164.0,10.0,0.0,27.0,0.0,59.0,13.0,6.0,10.0,388.0,513.0,28.0,1.0,98.0,0.0,214.0,40.0,24.0,18.0,1228.0,1651.0,248,22.5,23.5,21.6,23.3,Computer science
106,2024,8265,2110,852,12,1066,375,11,3251,0.0,0.0,0.0,0.0,6822,1619,735,10,820,303,10,2839,0.0,0.0,0.0,0.0,1443,491,117,2,246,72,1,412,0.0,0.0,0.0,0.0,24656,16974,862,17,1952,430,10,3655,0.0,0.0,0.0,0.0,19178,13025,696,13,1495,321,6,3032,0.0,0.0,0.0,0.0,5478,3949,166,4,457,109,4,623,0.0,0.0,0.0,0.0,7820,5072,314,4,813,152,4,1205,0.0,0.0,6098,3870,261,3,631,111,3,1003,0.0,0.0,1722,1202,53,1,182,41,1,202,0.0,0.0,225.0,261.0,50.0,52.0,275.0,313.0,277.0,313.0,80.0,86.0,357.0,399.0,106.0,150.0,14.0,26.0,92.0,124.0,253.0,9.0,720.0,9.0,2371.0,649.0,201.0,215.0,941.0,5368.0,64.0,2.0,212.0,1.0,364.0,101.0,46.0,34.0,288.0,1112.0,317.0,11.0,932.0,10.0,2735.0,750.0,247.0,249.0,1229.0,6480.0,195.0,5.0,870.0,3.0,1488.0,419.0,150.0,153.0,5810.0,9093.0,50.0,3.0,234.0,3.0,259.0,91.0,29.0,37.0,1937.0,2643.0,245.0,8.0,1104.0,6.0,1747.0,510.0,179.0,190.0,7747.0,11736.0,127.0,3.0,647.0,2.0,881.0,251.0,75.0,102.0,3491.0,5579.0,30.0,1.0,136.0,1.0,134.0,43.0,8.0,13.0,860.0,1226.0,97.0,2.0,511.0,1.0,747.0,208.0,67.0,89.0,2631.0,4353.0,50.0,1.0,100.0,1.0,468.0,86.0,24.0,46.0,678.0,1454.0,8.0,0.0,34.0,0.0,48.0,16.0,4.0,18.0,203.0,331.0,58.0,1.0,134.0,1.0,516.0,102.0,28.0,64.0,881.0,1785.0,126.0,8.0,625.0,3.0,1544.0,277.0,127.0,160.0,7215.0,10085.0,59.0,1.0,223.0,1.0,364.0,75.0,51.0,49.0,2012.0,2835.0,185.0,9.0,848.0,4.0,1908.0,352.0,178.0,209.0,9227.0,12920.0,25.0,1.0,166.0,2.0,324.0,63.0,31.0,48.0,1581.0,2241.0,11.0,0.0,46.0,0.0,68.0,10.0,6.0,13.0,342.0,496.0,14.0,1.0,120.0,2.0,256.0,53.0,25.0,35.0,1239.0,1745.0,253,22.2,22.5,21.9,22.0,Computer science
118,2020,3253,1095,255,9,442,174,3,1089,0.0,0.0,0.0,0.0,2508,740,213,6,337,136,2,922,0.0,0.0,0.0,0.0,745,355,42,3,105,38,1,167,0.0,0.0,0.0,0.0,8339,6298,218,3,480,110,1,1016,0.0,0.0,0.0,0.0,6023,4387,175,3,358,82,1,861,0.0,0.0,0.0,0.0,2316,1911,43,0,122,28,0,155,0.0,0.0,0.0,0.0,1895,1175,78,1,197,35,1,339,0.0,0.0,1426,844,65,1,147,26,1,286,0.0,0.0,469,331,13,0,50,9,0,53,0.0,0.0,66.0,86.0,8.0,26.0,74.0,112.0,66.0,90.0,16.0,41.0,82.0,131.0,32.0,37.0,3.0,10.0,29.0,27.0,119.0,6.0,311.0,2.0,815.0,203.0,59.0,68.0,577.0,2160.0,34.0,2.0,94.0,1.0,151.0,41.0,8.0,23.0,311.0,665.0,153.0,8.0,405.0,3.0,966.0,244.0,67.0,91.0,888.0,2825.0,47.0,0.0,280.0,1.0,505.0,135.0,49.0,43.0,2931.0,3991.0,18.0,0.0,84.0,0.0,88.0,33.0,8.0,23.0,1496.0,1750.0,65.0,0.0,364.0,1.0,593.0,168.0,57.0,66.0,4427.0,5741.0,27.0,0.0,173.0,1.0,278.0,69.0,29.0,24.0,968.0,1569.0,8.0,0.0,45.0,0.0,40.0,12.0,2.0,7.0,280.0,394.0,19.0,0.0,128.0,1.0,238.0,57.0,27.0,17.0,688.0,1175.0,17.0,0.0,26.0,0.0,107.0,10.0,7.0,18.0,163.0,348.0,4.0,1.0,11.0,0.0,16.0,1.0,0.0,3.0,44.0,80.0,21.0,1.0,37.0,0.0,123.0,11.0,7.0,21.0,207.0,428.0,35.0,3.0,78.0,0.0,356.0,40.0,17.0,47.0,1456.0,2032.0,10.0,0.0,38.0,0.0,67.0,10.0,8.0,18.0,415.0,566.0,45.0,3.0,116.0,0.0,423.0,50.0,25.0,65.0,1871.0,2598.0,8.0,1.0,24.0,0.0,61.0,9.0,3.0,13.0,207.0,326.0,1.0,0.0,5.0,0.0,13.0,1.0,1.0,3.0,51.0,75.0,7.0,1.0,19.0,0.0,48.0,8.0,2.0,10.0,156.0,251.0,135,27.8,30.5,21.8,24.7,Computer engineering
